Latitude,Longitude
[25.79651048],[-80.30467942]
[25.75284989],[-80.27976036]
[25.49904382],[-80.50305436]
[25.74592703],[-80.3028153]
[25.78258748],[-80.31128474]
[25.72741037],[-80.4279751]
[25.8697964],[-80.12851562]
[25.55213636],[-80.42962667]
[25.7302855],[-80.41975166]
[25.75639405],[-80.40309026]
[25.64811451],[-80.3456271]
[26.10143444],[-80.32035214]
[25.58446165],[-80.33189944]
[25.55715723],[-80.42367122]
[26.03007437],[-80.39737988]
[25.61425591],[-80.44678445]
[25.80786801],[-80.25935812]
[26.05722021],[-80.38601519]
[26.23832366],[-80.23912271]
[25.57897338],[-80.33491864]
[25.76988242],[-80.37712467]
[25.77447332],[-80.37097649]
[25.93800303],[-80.33794641]
[25.92503318],[-80.29884139]
[25.86081801],[-80.39101113]
[25.82090978],[-80.37515814]
[25.72652637],[-80.26572707]
[25.56990811],[-80.4128893]
[25.67460456],[-80.40709955]
[25.56662928],[-80.44046453]
[25.85738782],[-80.2723613]
[26.13484881],[-80.20552064]
[25.7937165],[-80.37433455]
[25.8433689],[-80.2911532]
[25.79580987],[-80.35813292]
[25.90243974],[-80.28967823]
[25.95908953],[-80.27888931]
[25.78800673],[-80.23203314]
[25.84331213],[-80.31496512]
[25.92245471],[-80.30874027]
[25.76664452],[-80.30101444]
[25.75714427],[-80.2386332]
[25.83846636],[-80.32448559]
[26.02663868],[-80.3906251]
[25.54787603],[-80.45655592]
[25.62203826],[-80.44013444]
[25.84460399],[-80.35470355]
[25.88399201],[-80.25479789]
[25.5545664],[-80.34764865]
[25.82897731],[-80.20871084]
[25.86607885],[-80.31235241]
[25.79574018],[-80.38133106]
[26.10926691],[-80.25961259]
[25.4889247],[-80.46037265]
[25.79119856],[-80.30145311]
[26.07645465],[-80.19502727]
[25.86111247],[-80.32934681]
[26.3729774],[-80.21156976]
[25.84820668],[-80.32278679]
[25.89752795],[-80.37096193]
[25.55918258],[-80.4527917]
[25.64749498],[-80.36522172]
[25.89359114],[-80.34264146]
[25.70701682],[-80.26076273]
[25.73051992],[-80.32067763]
[25.91987732],[-80.31169662]
[25.86489175],[-80.32594759]
[25.68183433],[-80.44287986]
[25.7549439],[-80.268604]
[25.56891567],[-80.32646173]
[25.71952283],[-80.3154892]
[25.84442366],[-80.33132803]
[25.73707669],[-80.29699519]
[25.77594829],[-80.38767633]
[25.67485619],[-80.3050439]
[25.85061139],[-80.31712652]
[25.88033352],[-80.33558392]
[25.76685439],[-80.26433293]
[25.5256112],[-80.3716768]
[25.83839402],[-80.29815533]
[25.5352996],[-80.39532972]
[25.82423805],[-80.30048016]
[25.6847016],[-80.38443792]
[25.97310692],[-80.32218741]
[25.47969625],[-80.42959859]
[25.72447015],[-80.40513359]
[26.00626263],[-80.3322889]
[25.72099715],[-80.40608227]
[25.7625028],[-80.32527361]
[25.77249584],[-80.32783398]
[25.7988373],[-80.23664855]
[25.48265119],[-80.50203789]
[25.71984296],[-80.28108042]
[25.49175102],[-80.51975031]
[25.57489591],[-80.41872445]
[25.78571801],[-80.3905355]
[25.95212],[-80.11961983]
[26.04210026],[-80.22400976]
[25.91340592],[-80.22894583]
[25.58153539],[-80.33845709]
[25.97715773],[-80.15657177]
[25.55039361],[-80.4624515]
[25.83736976],[-80.36063878]
[25.85216454],[-80.21579676]
[25.61179721],[-80.34100642]
[25.60463988],[-80.31895596]
[25.77689405],[-80.33808612]
[25.87552971],[-80.17290546]
[25.8212111],[-80.29179996]
[25.98460888],[-80.28706108]
[25.7884916],[-80.27435255]
[25.65034502],[-80.29312702]
[25.90759845],[-80.35979096]
[25.64061636],[-80.32533175]
[25.71532728],[-80.34945121]
[25.77935455],[-80.34127539]
[25.74164166],[-80.27523667]
[26.12288094],[-80.30110412]
[25.80818446],[-80.30761535]
[25.95955314],[-80.25945895]
[25.77154765],[-80.3425974]
[25.69801764],[-80.42789272]
[25.7764863],[-80.33310025]
[25.68049245],[-80.41996055]
[25.63689958],[-80.32377332]
[25.89229075],[-80.28508289]
[25.78562399],[-80.35617774]
[25.92759227],[-80.16221911]
[26.00902457],[-80.30143834]
[25.80783773],[-80.22737655]
[26.10286311],[-80.3549071]
[25.98500668],[-80.29798636]
[25.79635226],[-80.39049172]
[25.8133612],[-80.36084888]
[25.60781672],[-80.41706672]
[25.84861268],[-80.21205359]
[25.73336188],[-80.31019123]
[25.80857462],[-80.27745876]
[25.69212751],[-80.43969428]
[25.8440668],[-80.39105763]
[25.4945068],[-80.42601101]
[25.99245786],[-80.25203678]
[25.6110072],[-80.4354515]
[25.82611719],[-80.37816509]
[25.72792728],[-80.44644857]
[26.08040126],[-80.35114819]
[25.84403406],[-80.36075258]
[25.82506305],[-80.29503036]
[25.86223224],[-80.21388101]
[25.72501876],[-80.25012243]
[25.91991738],[-80.2852741]
[25.61901187],[-80.37547982]
[26.02052974],[-80.27625721]
[25.56142256],[-80.44676119]
[25.93660717],[-80.33271046]
[25.48077623],[-80.49675074]
[25.77174257],[-80.40129381]
[25.76321649],[-80.37976477]
[25.5537768],[-80.36653243]
[26.02041863],[-80.318825]
[25.69947845],[-80.28487966]
[26.17318805],[-80.22544357]
[26.11688568],[-80.20471457]
[25.68190093],[-80.38126982]
[25.74503569],[-80.23586642]
[25.76112397],[-80.38309944]
[26.06635674],[-80.34490791]
[25.78796602],[-80.24794014]
[25.66024494],[-80.34299192]
[25.74104305],[-80.34575265]
[25.75271801],[-80.28764886]
[25.79129179],[-80.3647678]
[25.90864151],[-80.28681797]
[25.83100369],[-80.33197754]
[25.99696624],[-80.1678178]
[25.98282079],[-80.30169586]
[25.83467164],[-80.22749466]
[25.81522128],[-80.39331929]
[25.617278],[-80.38492556]
[25.86635096],[-80.23079913]
[25.95075172],[-80.237327]
[25.90904879],[-80.20535501]
[25.77838083],[-80.36940646]
[25.46348794],[-80.42897786]
[25.72057191],[-80.26973175]
[25.71944373],[-80.3180245]
[26.01211648],[-80.35308333]
[25.59620106],[-80.34072933]
[25.95759669],[-80.24835512]
[25.67376385],[-80.38747281]
[25.85814362],[-80.3611775]
[26.03332975],[-80.34328454]
[25.65408565],[-80.45249466]
[25.69118306],[-80.42880131]
[25.80829215],[-80.27175388]
[25.7968941],[-80.26822457]
[25.61725347],[-80.3281807]
[25.82635343],[-80.36861274]
[25.7899947],[-80.34935939]
[25.63607971],[-80.35453148]
[26.01362277],[-80.22248336]
[25.63965886],[-80.36539317]
[25.88777297],[-80.25527758]
[25.69535624],[-80.31811456]
[25.76383207],[-80.32984549]
[25.79960804],[-80.31293802]
[25.99387124],[-80.15330044]
[25.68545785],[-80.43741584]
[25.80439661],[-80.31745404]
[25.71003857],[-80.2996231]
[25.77877586],[-80.24018399]
[25.88792144],[-80.32656735]
[25.73161235],[-80.4359481]
[25.71096077],[-80.40953362]
[25.72948259],[-80.46267246]
[25.69646025],[-80.29942261]
[25.68004428],[-80.44912743]
[25.88258069],[-80.39542324]
[25.57841039],[-80.39351657]
[25.58145665],[-80.49057107]
[25.84210332],[-80.25503953]
[25.60727654],[-80.39199004]
[25.87009126],[-80.2743055]
[25.71848392],[-80.40435502]
[25.45601206],[-80.4433474]
[25.88794442],[-80.3149137]
[25.84074861],[-80.39155859]
[25.97502978],[-80.37669065]
[25.94118631],[-80.30949814]
[26.10180055],[-80.33220226]
[25.59077184],[-80.36558131]
[26.00144165],[-80.31558918]
[25.98608546],[-80.17079407]
[25.89132122],[-80.36952135]
[25.70801837],[-80.42289993]
[26.03223739],[-80.19074101]
[25.7391146],[-80.36941907]
[25.85212742],[-80.2743716]
[25.77167917],[-80.27545615]
[25.5201748],[-80.49940085]
[25.68301239],[-80.30568762]
[25.46030195],[-80.44870313]
[25.75058234],[-80.28500302]
[26.08878924],[-80.34608135]
[25.52091628],[-80.4229705]
[26.04495988],[-80.3175908]
[25.79820929],[-80.33153241]
[25.82454818],[-80.19169774]
[25.68539681],[-80.36250303]
[26.03312176],[-80.24049014]
[25.96910688],[-80.19590809]
[25.70596628],[-80.36762925]
[25.77716717],[-80.29325432]
[25.66006959],[-80.45377124]
[25.82450272],[-80.35814177]
[26.01260482],[-80.23336414]
[25.77517705],[-80.21841867]
[25.78095207],[-80.30714684]
[25.76287234],[-80.43477972]
[26.0461225],[-80.28957278]
[25.54125728],[-80.49781033]
[25.92398061],[-80.35038726]
[25.95492322],[-80.26726322]
[25.70187982],[-80.27971181]
[25.59893089],[-80.42250838]
[25.60244536],[-80.41040396]
[25.83888194],[-80.36768111]
[25.7234839],[-80.36082922]
[25.71716634],[-80.34451275]
[25.94921431],[-80.12040359]
[25.6972624],[-80.31013482]
[25.98513235],[-80.19803896]
[25.51024951],[-80.40763447]
[25.85054812],[-80.30907964]
[25.51548833],[-80.54002181]
[25.8515822],[-80.36143287]
[25.54783646],[-80.42526122]
[25.78688627],[-80.30186543]
[25.7026815],[-80.29036898]
[25.88995714],[-80.2055505]
[25.91899258],[-80.3080812]
[25.75498595],[-80.33135095]
[25.72138621],[-80.33189214]
[25.9571213],[-80.35003529]
[25.8185639],[-80.29226511]
[26.11317967],[-80.24861728]
[25.66557314],[-80.37556596]
[25.60527742],[-80.35495146]
[25.6230475],[-80.38827277]
[25.93675993],[-80.24955732]
[25.54192078],[-80.41459458]
[25.54555288],[-80.36720178]
[26.10029258],[-80.37558212]
[25.65857657],[-80.36437505]
[25.86207793],[-80.21169933]
[25.92621275],[-80.25440491]
[26.13588705],[-80.25417951]
[25.5091354],[-80.49721684]
[25.91072997],[-80.27393452]
[26.00805108],[-80.2335697]
[25.47527531],[-80.37395945]
[25.91513617],[-80.32627125]
[25.75157599],[-80.23697249]
[25.83641725],[-80.36680826]
[25.50250355],[-80.42893076]
[25.91842689],[-80.27635617]
[25.8287171],[-80.29039913]
[25.79311073],[-80.33091444]
[25.73583054],[-80.3496906]
[25.57922684],[-80.48569022]
[25.88667837],[-80.37077097]
[25.82693703],[-80.38350269]
[25.735982],[-80.40286563]
[25.6872422],[-80.36809036]
[25.72292627],[-80.40167632]
[25.83027457],[-80.30825808]
[25.5470389],[-80.44519275]
[25.86557338],[-80.37759115]
[25.50590956],[-80.46996893]
[25.95089983],[-80.25887697]
[25.80497459],[-80.28667016]
[25.82756635],[-80.32627124]
[26.0212203],[-80.19551094]
[25.70632689],[-80.41430347]
[25.71011995],[-80.41308228]
[25.83217036],[-80.36181452]
[25.64905133],[-80.30665534]
[26.05944639],[-80.3793098]
[25.77533896],[-80.22001165]
[25.61645681],[-80.42643334]
[25.9001237],[-80.17686669]
[25.79764032],[-80.35644582]
[25.66130772],[-80.39714748]
[25.60705763],[-80.42555645]
[25.88219461],[-80.1692599]
[25.84446477],[-80.25419286]
[25.78162403],[-80.30374195]
[25.58817239],[-80.32720045]
[25.55428161],[-80.35887937]
[25.90568707],[-80.19210142]
[25.82221781],[-80.38250252]
[25.76654833],[-80.33687994]
[25.52173398],[-80.40313244]
[25.99343512],[-80.27776413]
[25.83694057],[-80.2360613]
[26.1134005],[-80.16665906]
[25.81840111],[-80.2183861]
[25.70260539],[-80.35636277]
[25.64477229],[-80.44036867]
[25.82725609],[-80.38030223]
[25.56248588],[-80.3885382]
[25.72205647],[-80.41432683]
[25.839662],[-80.24251728]
[25.82766765],[-80.28816393]
[25.80241039],[-80.37082652]
[25.53626752],[-80.50571243]
[26.04000512],[-80.38451585]
[25.64919723],[-80.32535436]
[25.74900167],[-80.34766726]
[25.65064705],[-80.3885301]
[25.72394398],[-80.35861594]
[25.63768106],[-80.38495462]
[25.65394465],[-80.36258894]
[25.63886962],[-80.35224074]
[25.76845077],[-80.27751891]
[25.65466139],[-80.45826203]
[25.96955432],[-80.3513271]
[26.11863922],[-80.25861495]
[25.60884749],[-80.42627066]
[25.62260574],[-80.37819158]
[25.61616833],[-80.3548469]
[26.087722],[-80.32381143]
[25.71768207],[-80.34950974]
[25.60280086],[-80.43493172]
[25.89147132],[-80.27976668]
[26.06805556],[-80.21774883]
[25.65888558],[-80.42428479]
[26.09932949],[-80.28765831]
[25.75425333],[-80.29285107]
[25.94439546],[-80.26283101]
[25.64339366],[-80.29080377]
[25.87382696],[-80.34317916]
[25.65156898],[-80.35743164]
[25.62281128],[-80.40736955]
[25.54104992],[-80.53604338]
[25.61140451],[-80.34591223]
[26.15855025],[-80.15777268]
[25.52696865],[-80.45236885]
[25.95452158],[-80.17015252]
[25.81420928],[-80.22151726]
[25.74243057],[-80.32626724]
[26.19524436],[-80.23841608]
[25.86252838],[-80.35395165]
[25.99338007],[-80.25413225]
[25.72934012],[-80.41186987]
[25.72325695],[-80.38499492]
[25.86551295],[-80.20478609]
[25.96477483],[-80.28331285]
[25.83964647],[-80.21794318]
[25.51787454],[-80.4449036]
[25.65783567],[-80.364222]
[25.88507088],[-80.16738069]
[25.59337737],[-80.41246796]
[25.72639261],[-80.44197941]
[25.71553617],[-80.2579642]
[25.77648204],[-80.3409282]
[25.72221581],[-80.45779523]
[25.73072374],[-80.36743653]
[25.91054693],[-80.2656496]
[25.66514542],[-80.40420539]
[25.64598259],[-80.42534876]
[25.7406389],[-80.44006228]
[25.64782742],[-80.42785038]
[25.51940436],[-80.52673773]
[25.83209594],[-80.24491674]
[25.83998255],[-80.17912381]
[25.74698728],[-80.29420801]
[26.02059128],[-80.31963794]
[25.80624022],[-80.22913526]
[25.97933369],[-80.39665509]
[25.84734657],[-80.3149667]
[26.06628413],[-80.30709461]
[25.89064119],[-80.33088877]
[25.96702481],[-80.26403038]
[25.89772591],[-80.20386955]
[25.72755553],[-80.4494211]
[25.50511152],[-80.49959269]
[26.01895685],[-80.17261103]
[25.83253128],[-80.22752061]
[25.86927591],[-80.37186724]
[25.92762],[-80.31491835]
[25.82994603],[-80.3654211]
[25.69334544],[-80.25896049]
[25.92755194],[-80.22322498]
[25.82724919],[-80.26071707]
[25.70255154],[-80.28570574]
[25.7261905],[-80.35324611]
[25.77872045],[-80.33866926]
[25.96709004],[-80.28244296]
[25.89858548],[-80.29343475]
[26.32587595],[-80.09688943]
[25.67776641],[-80.33631443]
[25.89124292],[-80.3708785]
[25.72518117],[-80.3710229]
[26.12413542],[-80.31199769]
[25.92757339],[-80.15329811]
[25.65414388],[-80.45602609]
[25.69875237],[-80.30035971]
[25.51407842],[-80.39126089]
[26.01213114],[-80.16316393]
[25.54286585],[-80.51191841]
[25.6664357],[-80.41052203]
[26.04017359],[-80.35316943]
[25.92647047],[-80.18708687]
[25.6538786],[-80.44162669]
[25.8182354],[-80.37153886]
[25.60599804],[-80.4722578]
[25.7672787],[-80.24106167]
[25.55098275],[-80.49447894]
[25.66237795],[-80.30313484]
[25.78552332],[-80.23243293]
[25.78559194],[-80.2921514]
[25.74224768],[-80.23975196]
[25.91969861],[-80.30047841]
[26.00254873],[-80.2199956]
[25.55875325],[-80.45401092]
[25.98837884],[-80.33519636]
[25.75935976],[-80.37884357]
[25.83185276],[-80.33895111]
[25.82549824],[-80.34479423]
[25.75986843],[-80.30181029]
[25.82889294],[-80.36240579]
[25.69432872],[-80.28495158]
[25.86617254],[-80.19323527]
[25.95221649],[-80.21433015]
[25.60091814],[-80.34191767]
[25.7728379],[-80.27301132]
[25.53250147],[-80.35252592]
[25.93837028],[-80.30188239]
[25.76760633],[-80.34600216]
[26.00454048],[-80.23254126]
[25.52501567],[-80.41472453]
[25.65346456],[-80.34452335]
[26.00922142],[-80.38519563]
[26.0309973],[-80.35635872]
[25.78406346],[-80.25783074]
[25.49440746],[-80.45433841]
[25.62789018],[-80.41694795]
[25.68588915],[-80.32725063]
[25.60004105],[-80.36551047]
[25.78018362],[-80.35370857]
[25.82854561],[-80.37340256]
[25.65879217],[-80.43020026]
[25.9920093],[-80.37714943]
[25.90383368],[-80.20894183]
[26.09475925],[-80.26583952]
[25.77143769],[-80.37346985]
[25.80035284],[-80.34590064]
[25.59589625],[-80.46358486]
[25.92481639],[-80.20842692]
[25.75037624],[-80.3780366]
[25.7600664],[-80.37544392]
[25.61752639],[-80.4098272]
[25.69197672],[-80.32893846]
[25.75277249],[-80.24831455]
[25.93783751],[-80.27058626]
[25.48905921],[-80.39375802]
[25.61347897],[-80.32670132]
[25.8415644],[-80.35522755]
[25.96263238],[-80.2566062]
[25.5391324],[-80.34706392]
[25.88478796],[-80.37449385]
[26.04711837],[-80.21916477]
[25.85175775],[-80.30562175]
[25.7716364],[-80.25276565]
[25.87022742],[-80.36500413]
[25.75146855],[-80.34764728]
[26.01364664],[-80.33114058]
[25.82707042],[-80.24427251]
[25.67301999],[-80.38748295]
[26.10174685],[-80.29024869]
[25.98641417],[-80.24292268]
[25.5371681],[-80.49729797]
[25.93453411],[-80.26123962]
[25.79684269],[-80.21690296]
[25.78731933],[-80.3050307]
[25.64189203],[-80.30017028]
[25.70085687],[-80.26596076]
[25.52595452],[-80.39365984]
[25.8680327],[-80.33808049]
[25.7259856],[-80.31649074]
[25.65192639],[-80.31782995]
[26.03647721],[-80.29615153]
[25.78535531],[-80.23227786]
[25.69654868],[-80.25383769]
[25.70477773],[-80.41228168]
[25.91261831],[-80.35127239]
[26.21003623],[-80.2241654]
[25.80215188],[-80.21619047]
[25.67748885],[-80.40336841]
[25.9933317],[-80.21437919]
[25.80515518],[-80.33341443]
[25.66512624],[-80.33819328]
[25.61559593],[-80.50825496]
[25.96776504],[-80.26308128]
[25.43003038],[-80.50337082]
[25.57512307],[-80.4418648]
[25.98362925],[-80.17982757]
[25.46598069],[-80.49933403]
[25.71725568],[-80.28062323]
[25.71016894],[-80.39388684]
[25.72527223],[-80.26531544]
[25.61786286],[-80.34954499]
[25.47754021],[-80.5084615]
[25.7811939],[-80.13553402]
[26.00763553],[-80.33780823]
[25.99451007],[-80.28216257]
[25.67586969],[-80.30072427]
[25.73513652],[-80.4368279]
[25.86729702],[-80.34385188]
[25.66836138],[-80.34725994]
[25.80566716],[-80.31894035]
[25.86080478],[-80.31418591]
[26.02302366],[-80.37243574]
[25.72239564],[-80.36333622]
[25.94473155],[-80.29819496]
[25.70523312],[-80.42631113]
[25.72801797],[-80.44028485]
[25.75660862],[-80.20080286]
[25.52774618],[-80.38048241]
[25.50552332],[-80.5064983]
[25.66088991],[-80.45532151]
[25.69947515],[-80.3817278]
[25.84387773],[-80.34351321]
[25.727109],[-80.24350442]
[25.61872716],[-80.40007305]
[25.54652142],[-80.44695727]
[25.80153982],[-80.36956765]
[25.86936754],[-80.34283964]
[25.67486697],[-80.35139002]
[25.8305843],[-80.34302838]
[26.07031118],[-80.35315572]
[25.73696431],[-80.38285954]
[25.72229855],[-80.38681886]
[25.70006594],[-80.2725109]
[25.96017081],[-80.22496336]
[25.7774595],[-80.28570794]
[25.88686702],[-80.29712014]
[25.79256239],[-80.32527024]
[25.55509372],[-80.45446852]
[25.761197],[-80.42596079]
[25.61270414],[-80.47918807]
[25.57947264],[-80.38162582]
[25.61600812],[-80.42959975]
[26.0982857],[-80.19489389]
[25.78441131],[-80.29416622]
[25.791132],[-80.39530152]
[25.80720393],[-80.2746289]
[26.14118324],[-80.27961916]
[25.92487219],[-80.37335146]
[25.73026542],[-80.34097522]
[25.77927806],[-80.24838848]
[26.11532857],[-80.19406472]
[26.0930889],[-80.20400277]
[26.02803262],[-80.37706508]
[25.60725826],[-80.37901699]
[25.66619465],[-80.39814666]
[25.81787552],[-80.2671153]
[25.68980738],[-80.33449743]
[25.89453395],[-80.32217508]
[25.88465274],[-80.27514309]
[25.86111531],[-80.18931046]
[25.70460045],[-80.28909535]
[25.64783794],[-80.39345146]
[25.57877603],[-80.44252243]
[26.01041577],[-80.22075397]
[25.74541317],[-80.40527253]
[25.98492236],[-80.35482635]
[25.50762627],[-80.49269651]
[26.05873389],[-80.39177554]
[25.82063878],[-80.3168975]
[25.69075518],[-80.43034224]
[25.7687208],[-80.2106315]
[25.65487751],[-80.32467236]
[25.78071137],[-80.2674966]
[26.05617789],[-80.32720597]
[25.71190575],[-80.25642283]
[25.74787438],[-80.36342327]
[25.73513883],[-80.38051221]
[25.93359182],[-80.21597888]
[25.80406613],[-80.21632521]
[25.90089614],[-80.23856755]
[25.75885631],[-80.34062056]
[26.06174485],[-80.30211941]
[25.76054547],[-80.34477454]
[25.70395885],[-80.27287717]
[26.09181502],[-80.2842692]
